"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address"
"https://seohacks.es/wp-content/uploads/2016/04/web-hackeada.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","331426","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.203","Tue, 04 Oct 2016 09:52:39 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/web-hackeada.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/redirect-path-e1459885254328.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","23529","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.207","Tue, 04 Oct 2016 09:52:37 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/redirect-path-e1459885254328.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/Cloaking.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","138162","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.275","Tue, 04 Oct 2016 09:52:34 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/Cloaking.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/user-agent-switch.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","41994","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.240","Tue, 04 Oct 2016 09:52:38 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/user-agent-switch.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/redirect-path.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","21919","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.157","Tue, 04 Oct 2016 09:52:38 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/redirect-path.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/ejemplo-de-cloaking.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","19237","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.210","Tue, 04 Oct 2016 09:52:34 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/ejemplo-de-cloaking.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/alex-navarro.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","77115","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.153","Tue, 04 Oct 2016 09:52:33 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/alex-navarro.png"
"https://seohacks.es/wp-content/uploads/2016/04/enlazado-interno.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","33349","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.288","Tue, 04 Oct 2016 09:52:34 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/enlazado-interno.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/nivel-3-como-conseguir-enlaces.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","31306","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.166","Tue, 04 Oct 2016 09:52:37 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/nivel-3-como-conseguir-enlaces.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/matriz-de-interlinking.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","126904","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.237","Tue, 04 Oct 2016 09:52:36 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/matriz-de-interlinking.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/nivel-0-money-site.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","29328","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.202","Tue, 04 Oct 2016 09:52:36 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/nivel-0-money-site.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/nivel-2-Private-Blog-Network-PBN.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","32333","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.151","Tue, 04 Oct 2016 09:52:37 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/nivel-2-Private-Blog-Network-PBN.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/interlinking.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","65860","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.301","Tue, 04 Oct 2016 09:52:35 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/interlinking.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/nivel-1-blogs-de-periodicos-y-universidades.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","41250","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.163","Tue, 04 Oct 2016 09:52:36 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/nivel-1-blogs-de-periodicos-y-universidades.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/Tier-link-building.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","134312","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.211","Tue, 04 Oct 2016 09:52:39 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/Tier-link-building.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/link-building.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","100711","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.186","Tue, 04 Oct 2016 09:52:35 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/link-building.jpg"
"https://seohacks.es/wp-content/uploads/2016/04/alex-navarro-218x300.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","88165","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.179","Tue, 04 Oct 2016 09:52:33 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/04/alex-navarro-218x300.png"
"https://seohacks.es/wp-content/uploads/2016/02/Page-Quality-Rating-Scale.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","6432","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.083","Tue, 04 Oct 2016 09:52:30 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/02/Page-Quality-Rating-Scale.jpg"
"https://seohacks.es/wp-content/uploads/2016/02/needs-met-rating.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","76227","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.082","Tue, 04 Oct 2016 09:52:30 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/02/needs-met-rating.jpg"
"https://seohacks.es/wp-content/plugins/js_composer/assets/js/js_composer_front.js?ver=4.7.4","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","8700","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.092","Tue, 04 Oct 2016 09:53:27 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/plugins/js_composer/assets/js/js_composer_front.js?ver=4.7.4"
"https://seohacks.es/analizando-tecnica-seo-piel-de-cordero/","text/html; charset=UTF-8","200","OK","Indexable","","Piel de cordero: Analizando la técnica Black Hat | SEO Hacks","60","544","Buenas querido lector! Hoy te traigo un tema bastante interesante, hace un par de semanas quede con unos SEOs de Barcelona para ir a tomar algo y ponernos a","156","1034","","0","Piel de cordero: Analizando la técnica Black Hat","48","Piel de Cordero SEO","19","¿Cómo se aplica esta técnica?","29","","","","https://seohacks.es/analizando-tecnica-seo-piel-de-cordero/","","","","","86557","2217","16.061","2","","63","5","18.520","90","22","21","17","","","","","9af794390efac54dda352e723779d932","0.141","Thu, 10 Dec 2020 19:49:18 GMT","","","","HTTP/1.1","https://seohacks.es/analizando-tecnica-seo-piel-de-cordero/"
"https://seohacks.es/credibilidad-vs-autoridad-eat/","text/html; charset=UTF-8","200","OK","Indexable","","Nueva TENDENCIA SEO 2016: Credibilidad vs Autoridad","51","506","Desde que Google publicó su nueva Guía de los Quality Raters creo cada vez más que la próxima tendencia será la credibilidad y no la autoridad.","143","926","","0","Nueva tendencia SEO 2016: credibilidad vs autoridad","51","Expertise / Authoritativeness / Trustworthiness (EAT)","53","Autoridad","9","","","","https://seohacks.es/credibilidad-vs-autoridad-eat/","","","","","62989","1765","16.838","2","","26","6","22.220","43","21","20","16","","","","","d834d0bce1bfcedf4beb7a5638a67ca3","0.137","Thu, 10 Dec 2020 22:49:53 GMT","","","","HTTP/1.1","https://seohacks.es/credibilidad-vs-autoridad-eat/"
"https://seohacks.es/wp-content/uploads/2016/02/quality-rater.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","39696","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.098","Tue, 04 Oct 2016 09:52:31 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/02/quality-rater.jpg"
"https://seohacks.es/wp-content/uploads/2016/02/guia-quality-raters-google.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","17183","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.120","Tue, 04 Oct 2016 09:52:26 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/02/guia-quality-raters-google.jpg"
"https://seohacks.es/wp-content/uploads/2015/10/verificar-search-console.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","69606","0","0.000","2","","1","1","3.700","0","0","0","0","","","","","","0.210","Tue, 04 Oct 2016 09:52:08 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2015/10/verificar-search-console.jpg"
"https://seohacks.es/wp-content/uploads/2016/01/SEO-Moz.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","86903","0","0.000","3","","1","1","3.700","0","0","0","0","","","","","","0.184","Tue, 04 Oct 2016 09:52:24 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/01/SEO-Moz.jpg"
"https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-2-1024x469.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","41461","0","0.000","3","","0","0","0.000","0","0","0","0","","","","","","0.203","Tue, 04 Oct 2016 09:52:22 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-2-1024x469.jpg"
"https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-3-e1453664208622.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","54653","0","0.000","3","","0","0","0.000","0","0","0","0","","","","","","0.194","Tue, 04 Oct 2016 09:52:23 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-3-e1453664208622.jpg"
"https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","40850","0","0.000","3","","1","1","3.700","0","0","0","0","","","","","","0.206","Tue, 04 Oct 2016 09:52:23 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-2.jpg"
"https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","50850","0","0.000","3","","1","1","3.700","0","0","0","0","","","","","","0.213","Tue, 04 Oct 2016 09:52:22 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-1.jpg"
"https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","50544","0","0.000","3","","1","1","3.700","0","0","0","0","","","","","","0.230","Tue, 04 Oct 2016 09:52:23 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2016/01/piel-de-cordero-SEO-3.jpg"
"https://seohacks.es/wp-content/uploads/2015/11/Analisis-SEO-On-Page.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","598090","0","0.000","3","","1","1","3.700","0","0","0","0","","","","","","0.175","Tue, 04 Oct 2016 09:52:09 GMT","","","","HTTP/1.1","https://seohacks.es/wp-content/uploads/2015/11/Analisis-SEO-On-Page.jpg"
"https://seohacks.es/cdn-cgi/styles/cf.errors.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","3","","0","0","0.000","0","0","0","0","","","","","","0.113","Thu, 10 Dec 2020 17:13:20 GMT","","","","HTTP/1.1","https://seohacks.es/cdn-cgi/styles/cf.errors.css"
"https://www.seohacks.es/ir/semrush","text/html; charset=UTF-8","307","Temporary Redirect","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","3","","0","0","0.000","0","0","0","0","","","","","","0.566","","https://es.semrush.com/sem/?ref=15300705","HTTP Redirect","","HTTP/1.1","https://www.seohacks.es/ir/semrush"
